title,release_year,rating,popularity,genres,poster_url
The Hobbit: The Desolation of Smaug,2013,7.57,19.6364,"['Fantasy', 'Adventure', 'Action']",https://image.tmdb.org/t/p/w500/xQYiXsheRCDBA39DOrmaw1aSpbk.jpg
Iron Man 3,2013,6.929,18.9783,"['Action', 'Adventure', 'Science Fiction']",https://image.tmdb.org/t/p/w500/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg
Pacific Rim,2013,6.908,17.5722,"['Action', 'Science Fiction', 'Adventure']",https://image.tmdb.org/t/p/w500/mmznhaQDwlHWpUwKuNxtQiubbmM.jpg
Grown Ups 2,2013,6.136,16.9873,['Comedy'],https://image.tmdb.org/t/p/w500/hT6ijOtjtYrnyDhN7VA2QWyGFAm.jpg
About Time,2013,7.914,16.0585,"['Drama', 'Romance', 'Fantasy']",https://image.tmdb.org/t/p/w500/iR1bVfURbN7r1C46WHFbwCkVve.jpg
The Hunger Games: Catching Fire,2013,7.4,15.5922,"['Adventure', 'Action', 'Science Fiction']",https://image.tmdb.org/t/p/w500/qdXXEFGuLLfMWa1DGEkWFUo8Zwd.jpg
Rush,2013,7.722,15.3855,"['Drama', 'Action']",https://image.tmdb.org/t/p/w500/5hpcfL3WH5ArSPUlfD4E1TtaOd0.jpg
Thor: The Dark World,2013,6.516,14.6387,"['Action', 'Adventure', 'Fantasy']",https://image.tmdb.org/t/p/w500/wD6g4EcmR6R3VNbuBmNOVq2qWrM.jpg
Man of Steel,2013,6.631,15.2149,"['Action', 'Adventure', 'Science Fiction']",https://image.tmdb.org/t/p/w500/dksTL9NXc3GqPBRHYHcy1aIwjS.jpg
The Croods,2013,6.92,12.9028,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Comedy', 'Action']",https://image.tmdb.org/t/p/w500/27zvjVOtOi5ped1HSlJKNsKXkFH.jpg
Despicable Me 2,2013,6.931,14.8949,"['Animation', 'Comedy', 'Family']",https://image.tmdb.org/t/p/w500/oyMPJJZoOpLHgJoFPUOn6DgkbWJ.jpg
The Great Gatsby,2013,7.364,13.9904,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/nimh1rrDDLhgpG8XAYoUZXHYwb6.jpg
Now You See Me,2013,7.334,13.7545,"['Thriller', 'Crime']",https://image.tmdb.org/t/p/w500/tWsNYbrqy1p1w6K9zRk0mSchztT.jpg
Monsters University,2013,7.038,13.2446,"['Animation', 'Family']",https://image.tmdb.org/t/p/w500/y7thwJ7z5Bplv6vwl6RI0yteaDD.jpg
The Book of Daniel,2013,7.0,12.4239,"['Fantasy', 'Drama']",https://image.tmdb.org/t/p/w500/yk8xDUbvnJIElgnkW3YZ3eAwiLO.jpg
Nymphomaniac: Vol. II,2013,6.717,12.2934,"['Drama', 'Mystery']",https://image.tmdb.org/t/p/w500/iLUNqgNKuWn667kXCKztSxYbT3k.jpg
We're the Millers,2013,6.831,10.0207,"['Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/yNJreiR2PuiGwsWWJC7cWpgXwCL.jpg
Così fan tutte,2013,6.8,12.0451,"['Music', 'TV Movie']",https://image.tmdb.org/t/p/w500/ippqaLWr6HOEa9bhlgJcTsvzj6R.jpg
Gravity,2013,7.163,12.2185,"['Science Fiction', 'Thriller', 'Drama']",https://image.tmdb.org/t/p/w500/kZ2nZw8D681aphje8NJi8EfbL1U.jpg
G.I. Joe: Retaliation,2013,5.631,11.3079,"['Action', 'Science Fiction', 'Adventure', 'Thriller']",https://image.tmdb.org/t/p/w500/nZKk8XA0VrvRSdMQvBAF5Nzniwo.jpg
Jack the Giant Slayer,2013,5.85,11.6076,"['Fantasy', 'Action', 'Adventure', 'Drama']",https://image.tmdb.org/t/p/w500/9jSI7saUX9Qz0JLh19jX2ulEwL7.jpg
Homefront,2013,6.94,11.0363,"['Action', 'Thriller']",https://image.tmdb.org/t/p/w500/6pF8D9bDIAmuHgCqGKEfuNWRQam.jpg
12 Years a Slave,2013,7.936,11.6075,"['Drama', 'History']",https://image.tmdb.org/t/p/w500/xdANQijuNrJaw1HA61rDccME4Tm.jpg
The Purge,2013,6.25,9.8985,"['Science Fiction', 'Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/46X1ei9uf13nkkr0OhWldGyr5Uh.jpg
Scary Movie 5,2013,4.798,11.1929,['Comedy'],https://image.tmdb.org/t/p/w500/9WNozxN2UVf7rA73FJBWdWJZhfP.jpg
Olympus Has Fallen,2013,6.404,10.2115,"['Action', 'Thriller']",https://image.tmdb.org/t/p/w500/gKnx04MxnKcf5uOdhHhAAkqcCg.jpg
Star Trek Into Darkness,2013,7.321,10.781,"['Action', 'Adventure', 'Science Fiction']",https://image.tmdb.org/t/p/w500/7XrRkhMa9lQ71RszzSyVrJVvhyS.jpg
Oblivion,2013,6.652,9.8536,"['Action', 'Science Fiction', 'Adventure', 'Mystery']",https://image.tmdb.org/t/p/w500/eO3r38fwnhb58M1YgcjQBd3VNcp.jpg
Hansel & Gretel: Witch Hunters,2013,6.082,9.7573,"['Fantasy', 'Horror', 'Action']",https://image.tmdb.org/t/p/w500/j343Rpj3WeNvP0SV80zveve70io.jpg
The Hangover Part III,2013,6.209,9.4446,['Comedy'],https://image.tmdb.org/t/p/w500/vtxuPWkdllLNLVyGjKYa267ntuH.jpg
Lone Survivor,2013,7.438,9.1246,"['War', 'Action', 'Drama']",https://image.tmdb.org/t/p/w500/zaBIrloyhGK7iNTZMb3f9SARsl8.jpg
Elysium,2013,6.512,9.4444,"['Science Fiction', 'Action', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/uiiXHBd9oUrtUa4YqZiAoy05cRz.jpg
White House Down,2013,6.469,8.4945,"['Action', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/6TeIVKPw7nXXWy2zKmDmlnSwzb7.jpg
Love Lesson,2013,6.9,8.7752,"['Romance', 'Drama', 'Comedy']",https://image.tmdb.org/t/p/w500/xw1ygSZtjJLD0UkspIQghV7yqE4.jpg
Escape Plan,2013,6.722,8.418,"['Action', 'Thriller']",https://image.tmdb.org/t/p/w500/qOZPLflxDqKogu9v9hYw3lolxGs.jpg
Pain & Gain,2013,6.274,8.5846,"['Action', 'Crime', 'Comedy', 'Drama', 'Mystery']",https://image.tmdb.org/t/p/w500/txagTxnwbpSOvSf6JdIIvUPsJHN.jpg
Texas Chainsaw 3D,2013,5.464,8.6467,"['Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/qaPvvHP1kKlQaUAXQZQAWitqBOT.jpg
A Haunted House,2013,5.941,8.3254,"['Comedy', 'Horror']",https://image.tmdb.org/t/p/w500/tpw6kvuAJBo1CGRw1Bwdz1KU0hc.jpg
Insidious: Chapter 2,2013,6.673,8.3386,"['Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/w5JjiB3O1CLDXbTJe1QpU5RHmlU.jpg
Hope,2013,8.394,8.0359,['Drama'],https://image.tmdb.org/t/p/w500/x9yjkm9gIz5qI5fJMUTfBnWiB2o.jpg
Aashiqui 2,2013,6.8,7.864,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/lMblq8xcQIRRIVdaMg1XC283gU0.jpg
Blue Is the Warmest Color,2013,7.076,8.1047,"['Romance', 'Drama']",https://image.tmdb.org/t/p/w500/kgUk1wti2cvrptIgUz0VTAtSF6w.jpg
Evil Dead,2013,6.564,8.3021,['Horror'],https://image.tmdb.org/t/p/w500/1gDV0Lm9y8ufIKzyf0h0GBgb9Zj.jpg
Mama,2013,6.276,6.653,['Horror'],https://image.tmdb.org/t/p/w500/eo8BhR8Q5STmWE9sMLsEPagxmy6.jpg
The Mortal Instruments: City of Bones,2013,6.443,7.5705,"['Fantasy', 'Action', 'Mystery']",https://image.tmdb.org/t/p/w500/zaK1aVn5vXfNwLIDop9U8XA3Q0x.jpg
Ender's Game,2013,6.587,8.5187,"['Science Fiction', 'Action', 'Adventure']",https://image.tmdb.org/t/p/w500/vmd3CNeG2B9FXsit61oc7oxabej.jpg
Riddick,2013,6.326,7.6498,"['Science Fiction', 'Action', 'Thriller']",https://image.tmdb.org/t/p/w500/pUul9pGWOKT7X0smkTvsIEIQxcP.jpg
Turbo,2013,6.2,8.5304,"['Animation', 'Family']",https://image.tmdb.org/t/p/w500/w6GdF5hcnsU5IwaRhyhnysNy5hO.jpg
Cloudy with a Chance of Meatballs 2,2013,6.427,7.2398,"['Animation', 'Family', 'Comedy']",https://image.tmdb.org/t/p/w500/ss5NcK2NWFg2YcKKYXLrk8q1myS.jpg
Pleasure or Pain,2013,4.861,8.168,"['Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/hPsB2NZozctyxl9juWPZzdIpHxa.jpg
47 Ronin,2013,6.188,8.1557,"['Drama', 'Action', 'Fantasy']",https://image.tmdb.org/t/p/w500/xDHnmcroujCRG0ysYQaiswjbyHd.jpg
A Good Day to Die Hard,2013,5.329,7.7665,"['Action', 'Thriller']",https://image.tmdb.org/t/p/w500/qJ0csDXAVFMsNn0cRcjy6W6PxAK.jpg
R.I.P.D.,2013,5.842,7.866,"['Fantasy', 'Action', 'Comedy']",https://image.tmdb.org/t/p/w500/rS0kByPD4YF8pQ85KjzMdGiu7Xf.jpg
The Spectacular Now,2013,6.664,7.7742,"['Comedy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/tYDbDuZ3K4Xwp3cwtmZM6k53bwq.jpg
Oculus,2013,6.468,6.757,['Horror'],https://image.tmdb.org/t/p/w500/yCzR1yKRLiJyTDLgY1ppazXEmdE.jpg
Movie 43,2013,4.61,8.3972,['Comedy'],https://image.tmdb.org/t/p/w500/uYa06GxHsCsELx9vOQ11vsT0Aa6.jpg
Those Science Freaks,2013,6.375,7.5143,"['Animation', 'Comedy', 'Science Fiction', 'Romance', 'Fantasy']",https://image.tmdb.org/t/p/w500/bHoOTTmWCf5CRKzB7YBIg0p2orm.jpg
"Problem Children Are Coming from Another World, Aren't They?: Hot Springs Romantic Journey",2013,9.0,7.1027,[],https://image.tmdb.org/t/p/w500/79rzgJUsrMQFX9qsEuyehDoAx80.jpg
3096 Days,2013,7.41,6.2727,['Drama'],https://image.tmdb.org/t/p/w500/x2bybyGMtyFSVNjFSxeDNu2fnPD.jpg
Oldboy,2013,5.9,7.376,"['Drama', 'Thriller', 'Mystery', 'Action']",https://image.tmdb.org/t/p/w500/iX93YdBrZA1EpGbphmjf4ARj1Za.jpg
Dragon Ball Z: Battle of Gods,2013,6.785,7.0165,"['Animation', 'Action', 'Science Fiction']",https://image.tmdb.org/t/p/w500/nxZEdYcHMuD8SSuwusDnK9CD2H1.jpg
Crosshairs,2013,3.1,5.8824,"['Action', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/xi2UYfRRE3e71NyTqDkBxoxesoz.jpg
The Candidate,2013,6.6,6.0311,['Comedy'],https://image.tmdb.org/t/p/w500/w7ovuhR2BZhvxiOV8mDorRMshAG.jpg
The Place Beyond the Pines,2013,6.973,7.5145,"['Drama', 'Crime']",https://image.tmdb.org/t/p/w500/vY5j2xQzMGWmxBuhQo0HfA4Lxqb.jpg
The Book of Esther,2013,5.4,6.6787,"['TV Movie', 'Drama', 'Fantasy']",https://image.tmdb.org/t/p/w500/8TV76zCTNfEFnOPpWFFopMrmDq7.jpg
Epic,2013,6.5,6.4396,"['Animation', 'Adventure', 'Family', 'Fantasy']",https://image.tmdb.org/t/p/w500/81cSsWzjTfR3cJSqnTiHwy1eyPK.jpg
Captain Phillips,2013,7.54,6.2383,"['Action', 'Drama', 'Thriller']",https://image.tmdb.org/t/p/w500/gAH73mMU7rgGZrpYkFYgFgSNHs5.jpg
Oz the Great and Powerful,2013,5.924,7.32,"['Fantasy', 'Adventure', 'Family']",https://image.tmdb.org/t/p/w500/tkzfAUEKoUp4YFNbZV9hfpZOz0z.jpg
The Lone Ranger,2013,6.111,7.3595,"['Action', 'Adventure', 'Western']",https://image.tmdb.org/t/p/w500/xRmsqvHnaWmrazJl9bTBqs4LAjp.jpg
Torchlighters: The Augustine Story,2013,0.0,5.5247,['Animation'],https://image.tmdb.org/t/p/w500/hhtmNIzSHHGS2PEYg6SGlONytbz.jpg
The Call,2013,6.795,6.388,"['Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/bpYVSeoaQ8MURmmqnojoMJEUmQj.jpg
This Is the End,2013,6.226,6.3908,"['Action', 'Comedy']",https://image.tmdb.org/t/p/w500/7Wdc3etyBJA4432TYtz6n9GQd1c.jpg
The Host,2013,6.286,6.3556,"['Action', 'Adventure', 'Science Fiction']",https://image.tmdb.org/t/p/w500/1mfIZw6WgkCX310eoe0Ys14c3Fi.jpg
The Smurfs 2,2013,5.742,6.5006,"['Fantasy', 'Family', 'Comedy', 'Animation']",https://image.tmdb.org/t/p/w500/tmjvgbEH4BKYFfHmWXjXrHgi8wT.jpg
Warm Bodies,2013,6.462,6.566,"['Horror', 'Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/8XAX6KaqNGcLXcwoDwxyU0bxhxm.jpg
I Spit on Your Grave 2,2013,6.289,5.786,"['Thriller', 'Horror', 'Crime']",https://image.tmdb.org/t/p/w500/cy3zp7PA4JFq8bT0WwSi8uDlrbD.jpg
Hunter x Hunter: Phantom Rouge,2013,7.056,6.8321,"['Animation', 'Adventure', 'Fantasy', 'Action']",https://image.tmdb.org/t/p/w500/tBbr1LJn5rrP08Y16jJAKwLEECf.jpg
RED 2,2013,6.525,5.5818,"['Action', 'Comedy', 'Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/tbksijr6g340yFWRgI4JfwrtM9h.jpg
Dystopia,2013,0.0,6.508,['Thriller'],https://image.tmdb.org/t/p/w500/rGERDgMlIIsu05EGqUPmzGl4x7I.jpg
Don Jon,2013,6.012,6.0196,"['Romance', 'Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/uh8bwvgGXeUKzdL4oSul9zxyTcd.jpg
2 Guns,2013,6.539,6.0752,"['Action', 'Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/ptURGAFktibhk7DEAbMazlmNqWa.jpg
Carrie,2013,6.031,5.1624,"['Drama', 'Horror']",https://image.tmdb.org/t/p/w500/kloXz9qwO23z9Kbt3z3MgnjF4xO.jpg
Inside Llewyn Davis,2013,7.193,6.573,"['Drama', 'Music']",https://image.tmdb.org/t/p/w500/nNxK3pC3DMpPpWKMvo2p3liREVT.jpg
It Boy,2013,6.445,6.4735,['Comedy'],https://image.tmdb.org/t/p/w500/7PbiUzPjM6ZvD9sGppBtdLcDdwx.jpg
Kick-Ass 2,2013,6.4,6.9732,"['Action', 'Adventure', 'Crime']",https://image.tmdb.org/t/p/w500/1go2A3gdQjaMuHWquybgoJlQRcX.jpg
Propaganda,2013,8.1,5.9282,['Documentary'],https://image.tmdb.org/t/p/w500/iigkWBJM91xGZ6ZbdaoMM6XsJu4.jpg
The World's End,2013,6.806,5.1343,"['Comedy', 'Action', 'Science Fiction']",https://image.tmdb.org/t/p/w500/kpglnOBYmKn0AkkWDzGxzKHDbds.jpg
Nurse 3-D,2013,5.325,6.969,"['Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/3OvX96gN6oTFmxRq2vrddZJubl5.jpg
After Earth,2013,5.182,5.4638,"['Science Fiction', 'Action', 'Adventure']",https://image.tmdb.org/t/p/w500/iXMvYIlzzJBs352CfeiQcBvovZt.jpg
Dallas Buyers Club,2013,7.92,6.1655,"['Drama', 'History']",https://image.tmdb.org/t/p/w500/7Fdh7gUq3plvQqxRbNYhWvDABXA.jpg
Parker,2013,6.057,5.2502,"['Action', 'Crime']",https://image.tmdb.org/t/p/w500/u1cl4RsdqMjolVVsHwiLRPN1CT2.jpg
Eva Maria,2013,0.0,4.362,['Drama'],
Grounded: Making The Last of Us,2013,7.5,4.7945,['Documentary'],https://image.tmdb.org/t/p/w500/dhfM8t16UlDwljSkKlYVGkL92Mf.jpg
Curse of Chucky,2013,5.902,4.8669,"['Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/x9DzkDWp8O82Wzxk6otuD9bce9a.jpg
Detective Conan: Private Eye in the Distant Sea,2013,6.7,5.1259,"['Animation', 'Action', 'Drama']",https://image.tmdb.org/t/p/w500/4QtpfeGuxWbfLMgBiP3u3MVws9M.jpg
The Heat,2013,6.597,5.732,"['Action', 'Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/yERBa1y5zNUOTRKQPiDCPIc2fuv.jpg
The Wind Rises,2013,7.785,5.6373,"['Drama', 'Animation', 'Romance', 'War', 'History']",https://image.tmdb.org/t/p/w500/jfwSexzlIzaOgxP9A8bTA6t8YYb.jpg
Monster High: 13 Wishes,2013,7.7,5.1167,"['Family', 'Fantasy', 'Animation']",https://image.tmdb.org/t/p/w500/eEZJMmzDNUNKoJw6jfmGVWeqqhJ.jpg
Rape Zombie: Lust of the Dead 2,2013,6.351,4.9049,"['Horror', 'Comedy']",https://image.tmdb.org/t/p/w500/vcHSq4I4JvclMQGrw12oDZ0AwXX.jpg
In Secret,2013,6.152,5.2384,"['Drama', 'Thriller', 'Crime', 'Romance']",https://image.tmdb.org/t/p/w500/VkxiXAt1zl3aw2cID8Xpgl643T.jpg
The Bling Ring,2013,5.424,5.5984,"['Drama', 'Crime']",https://image.tmdb.org/t/p/w500/tYLHIM8LIhqCYKS2wdaIOX8tetf.jpg
Hunter x Hunter: The Last Mission,2013,6.926,5.6763,"['Adventure', 'Animation', 'Action', 'Fantasy']",https://image.tmdb.org/t/p/w500/zbmRzkxKeDjoYh5757d7RXiX2by.jpg
Hummingbird,2013,6.173,5.1894,"['Action', 'Thriller']",https://image.tmdb.org/t/p/w500/bN2aGUOxHRwGms68WTDr2MHzkKa.jpg
Underdogs,2013,6.909,4.2612,"['Animation', 'Adventure', 'Romance']",https://image.tmdb.org/t/p/w500/tJL0oyVmrwSpULCAGaTqs9VMTdM.jpg
The Last Stand,2013,6.075,5.8166,"['Action', 'Crime', 'Thriller']",https://image.tmdb.org/t/p/w500/3tP4r47v8v6mEj5X5RuG9y8Frbh.jpg
Walking with Dinosaurs,2013,6.2,4.6161,"['Animation', 'Family', 'Adventure']",https://image.tmdb.org/t/p/w500/kjFQHmx9EXJPqcyY1NlartUXkTE.jpg
Gangster Squad,2013,6.371,5.8741,"['Crime', 'Drama', 'Action', 'Thriller']",https://image.tmdb.org/t/p/w500/1eW9kFSuTQfyMvZKtxlnwKRBvI.jpg
The Garden of Words,2013,7.572,4.8394,"['Animation', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/mXUCVq3HMtS4Y9IQ8vmEOPyN0vH.jpg
Iron Man: Rise of Technovore,2013,6.2,3.9854,"['Science Fiction', 'Animation', 'Action']",https://image.tmdb.org/t/p/w500/eHDez1uN5X2ZAq4niX7HvhyZIIO.jpg
Miss Violence,2013,7.001,4.2217,['Drama'],https://image.tmdb.org/t/p/w500/pEGEVgqLwhDV8ZGG5DK7NHDIU3T.jpg
Chennai Express,2013,6.5,4.8605,"['Romance', 'Comedy', 'Action']",https://image.tmdb.org/t/p/w500/yPk3RUemG8TzuMDV3WOtPK5SgCH.jpg
American Hustle,2013,6.851,4.3048,"['Drama', 'Crime']",https://image.tmdb.org/t/p/w500/koXGRfatN0tURFWMA0Keb0p0Gtg.jpg
The Green Inferno,2013,5.711,4.2551,"['Adventure', 'Horror']",https://image.tmdb.org/t/p/w500/dTnAYyUwp6lT0cKrt4aNujj5mdF.jpg
Stuck in Love,2013,7.4,4.868,"['Drama', 'Comedy']",https://image.tmdb.org/t/p/w500/byic4VFVrpPyjDWK54CcsxYWW85.jpg
Lovelace,2013,6.014,4.7553,['Drama'],https://image.tmdb.org/t/p/w500/9zdacmBswpiyLJfynWeGFXxHP1i.jpg
Adore,2013,6.111,4.1044,['Drama'],https://image.tmdb.org/t/p/w500/hIQqIeG7Ude0QRUFntdLtsAUEBB.jpg
Labor Day,2013,7.007,4.2527,"['Drama', 'Romance', 'Thriller']",https://image.tmdb.org/t/p/w500/iQdbCtk1Q3TdZRBKSLU1Vh870l7.jpg
Death Race: Inferno,2013,5.837,4.5819,"['Action', 'Science Fiction', 'Thriller']",https://image.tmdb.org/t/p/w500/aRV4oC61nmBqypSaXtMXOk99dOM.jpg
「野性の王国 アフリカ原住民と生中出しをヤる」VOL.1,2013,0.0,4.3426,[],https://image.tmdb.org/t/p/w500/2tUvD8potdNTt1PNGBDJoO2qSHm.jpg
Vassalord.,2013,5.7,4.8797,"['Animation', 'Action', 'Mystery', 'Fantasy', 'Comedy', 'Drama', 'Horror']",https://image.tmdb.org/t/p/w500/vyzS55N83jgDtgMeyYJOD7ppYMz.jpg
Let's Go To Rose Motel,2013,4.0,4.5213,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/8ogCczLG6EhQEnSWoqs6092bGm3.jpg
Beautiful Creatures,2013,6.037,4.2424,"['Fantasy', 'Drama', 'Romance']",https://image.tmdb.org/t/p/w500/t7PWQHpJHb2ozALCfaPaC5aHxBs.jpg
Rape Zombie: Lust of the Dead 3,2013,6.314,4.4835,"['Horror', 'Comedy']",https://image.tmdb.org/t/p/w500/oeo54WatPOznX3cBJbJgDvevDJN.jpg
The Butler,2013,7.335,3.8548,['Drama'],https://image.tmdb.org/t/p/w500/qyWvpylSqs7wmA4TrUIrGCgWJtv.jpg
The Incredible Burt Wonderstone,2013,5.685,4.8454,['Comedy'],https://image.tmdb.org/t/p/w500/Bl95sg5Ljo3Hu9SSL0JOvLerLh.jpg
Planes,2013,5.907,4.2261,"['Animation', 'Family', 'Adventure', 'Comedy']",https://image.tmdb.org/t/p/w500/i2xgU0y0p77WTrB0oIkbpdaWq8R.jpg
Dark Skies,2013,6.31,4.9188,"['Science Fiction', 'Thriller', 'Horror']",https://image.tmdb.org/t/p/w500/euLgEo2kvuLjYxbfOekWF3l82t6.jpg
The Flu,2013,7.531,4.7811,"['Action', 'Science Fiction', 'Thriller']",https://image.tmdb.org/t/p/w500/mvTXhTddHIZbOU9pmrcPODI1kRx.jpg
All Hallows' Eve,2013,5.638,4.6044,['Horror'],https://image.tmdb.org/t/p/w500/bSe8CBqK8HkbP6sqZWzcJfQV9Ci.jpg
The Tale of The Princess Kaguya,2013,8.09,4.6485,"['Animation', 'Drama', 'Fantasy']",https://image.tmdb.org/t/p/w500/mWRQNlWXYYfd2z4FRm99MsgHgiA.jpg
Miracle in Cell No. 7,2013,7.948,4.3388,"['Drama', 'Comedy']",https://image.tmdb.org/t/p/w500/6sqbCqk6tFQgO2nsVqnez7xdRLx.jpg
Young Mother,2013,5.184,4.2666,"['Comedy', 'Romance']",https://image.tmdb.org/t/p/w500/x73C5Hi8FuxCWdmY67evoV9V7xi.jpg
Percy Jackson: Sea of Monsters,2013,6.028,4.7426,"['Adventure', 'Family', 'Fantasy']",https://image.tmdb.org/t/p/w500/tAu90qEpLqwqiZLsMqpaMVr55oN.jpg
Before Midnight,2013,7.512,4.2372,"['Romance', 'Drama']",https://image.tmdb.org/t/p/w500/qbGKJmNUroDz75kh5Oafoall89e.jpg
Young & Beautiful,2013,6.477,4.3922,['Drama'],https://image.tmdb.org/t/p/w500/4RSjzqKIqL5g2OxVIEZQ6ksP1MW.jpg
The Dyatlov Pass Incident,2013,5.906,4.6186,"['Thriller', 'Mystery']",https://image.tmdb.org/t/p/w500/8hyvniwVeSvKbTNKrY44ndMsQht.jpg
You're Next,2013,6.593,4.3225,"['Horror', 'Thriller', 'Mystery']",https://image.tmdb.org/t/p/w500/l163jakfKvchUTVTtBi0KA7ZhIc.jpg
Gintama: The Movie 2: The Final Chapter: Be Forever Yorozuya,2013,8.0,4.0607,"['Action', 'Comedy', 'Animation']",https://image.tmdb.org/t/p/w500/1wEl5WHQO2SdWQ6S3gLBaaobf4c.jpg
Broken City,2013,5.943,4.4348,"['Thriller', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/hqa5FwNZC55zqSpdeGFtBDqw55y.jpg
Side Effects,2013,6.6,3.7142,"['Thriller', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/dk10bwGyj8aRdOTl3EkgATEefh2.jpg
Anchorman 2: The Legend Continues,2013,6.138,3.79,['Comedy'],https://image.tmdb.org/t/p/w500/BAdmxMdCqzjs6hx3KuEtnoWP8d.jpg
The Family,2013,6.361,4.2102,"['Crime', 'Comedy', 'Action']",https://image.tmdb.org/t/p/w500/x2arN02JFsZcDKmBb0SIjG8Smc8.jpg
New World,2013,7.408,3.5693,"['Thriller', 'Crime', 'Drama']",https://image.tmdb.org/t/p/w500/5Ai3BMJlDGOlZXbcDv3vnOM1CSp.jpg
The Book Thief,2013,7.492,3.4838,['Drama'],https://image.tmdb.org/t/p/w500/wj4U5sMLcJMa3WR9CpRR9e2sdgZ.jpg
Instructions Not Included,2013,7.742,4.1663,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/4f0qaU7cWmO9kYEkr3QGdA7KNFR.jpg
Trust Me,2013,5.8,4.04,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/za40eaNet6AsJ8voY6AMNokhj4P.jpg
Barbie Mariposa & the Fairy Princess,2013,6.915,4.3557,"['Animation', 'Family', 'Fantasy']",https://image.tmdb.org/t/p/w500/aUVd4itaF4mDFgld99wMIihjUK7.jpg
Identity Thief,2013,5.852,4.0873,"['Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/lIliJCGoWT6tEVaDivLpXEf038w.jpg
Would You Rather,2013,5.963,4.5128,"['Thriller', 'Horror']",https://image.tmdb.org/t/p/w500/uZQYjmEXeET1fOz1av7GYY7xENG.jpg
Last Vegas,2013,6.41,4.0442,['Comedy'],https://image.tmdb.org/t/p/w500/9Aht200Eu2jYiE9cEQdFfNDtHl6.jpg
Anna,2013,6.471,3.528,"['Thriller', 'Drama']",https://image.tmdb.org/t/p/w500/sgMGvWai7E1Ryf9IvB5m0ILS7hl.jpg
Frances Ha,2013,7.36,3.906,"['Comedy', 'Drama']",https://image.tmdb.org/t/p/w500/jrq1NoKvsxWCcffVOjegiYwloFN.jpg
anohana: The Flower We Saw That Day - The Movie,2013,7.48,5.0904,"['Animation', 'Drama']",https://image.tmdb.org/t/p/w500/dl77aDfwqsaTTpyyzwRod5fbvxm.jpg
Dhoom 3,2013,6.1,4.1771,"['Action', 'Crime']",https://image.tmdb.org/t/p/w500/rUVTM5EQUQ2I0fcfE46AkvBYWae.jpg
Spring Breakers,2013,5.237,3.8383,"['Drama', 'Crime']",https://image.tmdb.org/t/p/w500/9tyPnyEkL44qbAliM9jMRWc6bjg.jpg
Empire State,2013,5.399,4.3315,"['Action', 'Drama']",https://image.tmdb.org/t/p/w500/uU4zhkZYVfo7MGKPVIYONseusoL.jpg
42,2013,7.2,3.8787,['Drama'],https://image.tmdb.org/t/p/w500/iZ7jVGQWj3eBUdqwAPUlKk0BaS2.jpg
Only Lovers Left Alive,2013,7.221,3.7147,"['Drama', 'Romance']",https://image.tmdb.org/t/p/w500/6xY2MhYjFPb4xU3KlBJcFAJmMsF.jpg
Stoker,2013,6.64,4.4367,"['Drama', 'Horror', 'Thriller']",https://image.tmdb.org/t/p/w500/sdmykiEBpNivXMeuxaEwyc0vxyM.jpg
No Half Measures: Creating the Final Season of Breaking Bad,2013,8.4,4.4758,['Documentary'],https://image.tmdb.org/t/p/w500/k5a2pEOtVBbhdlXEiVSUfEJveM2.jpg
The Art of the Steal,2013,6.172,3.7967,"['Comedy', 'Crime']",https://image.tmdb.org/t/p/w500/4R6ojBfyO8fj3WszLE9rog5qR4W.jpg
You and the Night,2013,6.0,3.8159,"['Romance', 'Drama', 'Comedy', 'Fantasy']",https://image.tmdb.org/t/p/w500/2hcX3Cv0ah4VLgyEdPruHNkR5l8.jpg
